datetime,open,high,low,close
2026-06-22 20:00:00,4208.95892,4209.99453,4208.22287,4209.06003
2026-06-22 20:05:00,4209.31023,4210.34986,4208.39997,4210.02601
2026-06-22 20:10:00,4209.13365,4214.2526,4208.70361,4211.33072
2026-06-22 20:15:00,4211.65935,4213.71987,4210.88092,4211.43457
2026-06-22 20:20:00,4211.61881,4212.03035,4208.04578,4210.35468
2026-06-22 20:25:00,4210.06518,4213.71987,4210.0244,4210.71147
2026-06-22 20:30:00,4212.23823,4212.23823,4209.10851,4209.8846
2026-06-22 20:35:00,4210.05234,4211.5903,4209.64008,4209.75951
2026-06-22 20:40:00,4209.95122,4210.52632,4208.75421,4208.89883
2026-06-22 20:45:00,4209.11676,4209.21634,4204.33046,4204.52582
2026-06-22 20:50:00,4204.85068,4208.31491,4204.85068,4207.76123
2026-06-22 20:55:00,4207.00795,4209.10953,4204.50723,4204.5525
2026-06-22 21:00:00,4204.60023,4206.75069,4204.1537,4205.74847
2026-06-22 21:05:00,4206.16492,4214.07501,4206.08672,4211.45398
2026-06-22 21:10:00,4211.85221,4212.81508,4207.16059,4207.38856
2026-06-22 21:15:00,4207.47229,4208.75421,4206.82165,4208.64726
2026-06-22 21:20:00,4208.41152,4209.78824,4206.98359,4207.09988
2026-06-22 21:25:00,4207.26872,4208.09915,4204.53449,4204.96085
2026-06-22 21:30:00,4205.87895,4207.69166,4203.56302,4207.47635
2026-06-22 21:35:00,4207.07248,4207.07248,4202.56356,4202.64525
2026-06-22 21:40:00,4203.05347,4208.22287,4203.05347,4206.05058
2026-06-22 21:45:00,4205.88398,4206.62011,4204.68402,4204.93824
2026-06-22 21:50:00,4204.74724,4205.21447,4200.8124,4201.39983
2026-06-22 21:55:00,4202.38832,4207.16059,4202.38832,4206.60862
2026-06-22 22:00:00,4205.77301,4210.52632,4205.77301,4210.24617
2026-06-22 22:05:00,4209.60333,4210.88092,4206.62965,4206.88115
2026-06-22 22:10:00,4207.41186,4209.81729,4206.27576,4208.25952
2026-06-22 22:15:00,4208.67356,4208.75421,4206.26803,4207.30692
2026-06-22 22:20:00,4207.5104,4210.97687,4206.06463,4210.69748
2026-06-22 22:25:00,4210.16013,4211.41293,4206.55505,4208.42785
2026-06-22 22:30:00,4207.73883,4209.67451,4203.27014,4205.52902
2026-06-22 22:35:00,4205.41445,4206.89891,4203.44683,4205.05281
2026-06-22 22:40:00,4204.71881,4204.9164,4202.03378,4202.19748
2026-06-22 22:45:00,4202.4347,4204.55801,4200.58721,4200.7641
2026-06-22 22:50:00,4201.26687,4203.12687,4197.97658,4198.07989
2026-06-22 22:55:00,4198.24096,4198.48438,4193.22047,4193.62349
2026-06-22 23:00:00,4194.23207,4195.51976,4192.61174,4194.33476
2026-06-22 23:05:00,4193.70439,4195.57034,4189.18353,4191.48663
2026-06-22 23:10:00,4190.60739,4193.57544,4190.60739,4191.62201
2026-06-22 23:15:00,4191.89653,4196.41655,4191.87039,4196.25431
2026-06-22 23:20:00,4195.95952,4195.95952,4189.00804,4193.24514
2026-06-22 23:25:00,4192.94007,4192.94007,4186.52092,4187.31132
2026-06-22 23:30:00,4189.13395,4189.13395,4182.9198,4183.4597
2026-06-22 23:35:00,4184.49484,4191.81757,4184.49484,4191.42329
2026-06-22 23:40:00,4191.31247,4194.11684,4188.48168,4192.97587
2026-06-22 23:45:00,4192.17987,4200.63911,4191.11484,4199.92817
2026-06-22 23:50:00,4198.73389,4201.89393,4198.73389,4201.67418
2026-06-22 23:55:00,4201.23298,4204.86082,4200.33773,4200.68293
2026-06-23 00:00:00,4201.2858,4201.2858,4194.15677,4194.59615
2026-06-23 00:05:00,4195.00622,4209.64008,4195.00622,4208.62811
2026-06-23 00:10:00,4206.88322,4208.15536,4203.09348,4205.73682
2026-06-23 00:15:00,4205.04522,4206.94598,4198.50533,4198.97519
2026-06-23 00:20:00,4199.74113,4203.3701,4193.4578,4193.69841
2026-06-23 00:25:00,4194.04862,4195.15879,4192.66626,4195.12256
2026-06-23 00:30:00,4195.07834,4195.07834,4189.00804,4189.17786
2026-06-23 00:35:00,4189.45425,4190.9062,4187.95544,4190.57009
2026-06-23 00:40:00,4189.86491,4195.86288,4189.86491,4195.61428
2026-06-23 00:45:00,4195.17307,4206.98359,4193.50077,4201.76953
2026-06-23 00:50:00,4202.16795,4202.16795,4199.84213,4200.15834
2026-06-23 00:55:00,4200.78087,4200.78087,4196.69911,4199.18826
2026-06-23 01:00:00,4198.89846,4199.74964,4197.70774,4198.17703
2026-06-23 01:05:00,4199.20238,4199.20238,4195.68683,4196.82514
2026-06-23 01:10:00,4196.61006,4198.32907,4196.21501,4197.91517
2026-06-23 01:15:00,4197.93977,4198.65685,4192.8917,4193.64831
2026-06-23 01:20:00,4194.64147,4194.64147,4189.71007,4189.79475
2026-06-23 01:25:00,4189.85502,4192.06181,4189.00804,4189.8045
2026-06-23 01:30:00,4189.58101,4189.58101,4188.13084,4188.25694
2026-06-23 01:35:00,4188.3511,4189.88562,4182.32807,4183.3381
2026-06-23 01:40:00,4185.33796,4185.33796,4180.77679,4180.97249
2026-06-23 01:45:00,4181.42695,4183.69477,4173.53298,4176.42793
2026-06-23 01:50:00,4176.77906,4177.04397,4172.05557,4176.49083
2026-06-23 01:55:00,4175.32905,4185.81199,4175.32905,4185.41544
2026-06-23 02:00:00,4184.84029,4185.786,4178.1183,4178.48914
2026-06-23 02:05:00,4179.23213,4179.23213,4177.61754,4177.73598
2026-06-23 02:10:00,4177.87665,4178.17272,4174.94238,4177.31755
2026-06-23 02:15:00,4177.02311,4180.07775,4176.95055,4179.92873
2026-06-23 02:20:00,4179.66829,4182.70035,4177.7388,4180.86501
2026-06-23 02:25:00,4180.99903,4182.22493,4180.35509,4181.97618
2026-06-23 02:30:00,4181.49581,4184.13538,4181.49581,4184.03382
2026-06-23 02:35:00,4183.84902,4185.67661,4183.84902,4184.5412
2026-06-23 02:40:00,4184.89722,4184.89722,4182.17557,4182.52696
2026-06-23 02:45:00,4182.53622,4184.04811,4181.47606,4183.92248
2026-06-23 02:50:00,4183.75101,4187.78006,4183.75031,4187.19814
2026-06-23 02:55:00,4186.96126,4190.41234,4186.90337,4190.07087
2026-06-23 03:00:00,4189.20597,4190.41234,4188.83257,4189.21851
2026-06-23 03:05:00,4189.34247,4190.42993,4186.37753,4187.42569
2026-06-23 03:10:00,4187.15046,4188.48168,4186.92251,4187.20536
2026-06-23 03:15:00,4187.67647,4189.53454,4186.55279,4188.58631
2026-06-23 03:20:00,4188.75209,4192.1995,4188.61348,4191.92057
2026-06-23 03:25:00,4191.3663,4191.3663,4184.38291,4185.35327
2026-06-23 03:30:00,4186.69968,4186.69968,4179.00937,4179.29771
2026-06-23 03:35:00,4179.67804,4181.12969,4178.33117,4179.77195
2026-06-23 03:40:00,4180.21662,4181.65092,4180.21662,4181.58596
2026-06-23 03:45:00,4181.44297,4182.87531,4181.08449,4182.81711
2026-06-23 03:50:00,4182.68956,4182.78448,4181.47606,4182.66392
2026-06-23 03:55:00,4182.3541,4183.40027,4182.3541,4182.61446
2026-06-23 04:00:00,4182.64603,4184.45058,4182.64603,4183.76299
2026-06-23 04:05:00,4184.05349,4184.62569,4183.05028,4184.43239
2026-06-23 04:10:00,4184.36591,4185.53682,4183.92536,4184.16081
2026-06-23 04:15:00,4184.23651,4186.90337,4183.86815,4185.76167
2026-06-23 04:20:00,4185.88454,4189.53454,4185.1297,4188.97526
2026-06-23 04:25:00,4188.87963,4189.59814,4187.07868,4187.13001
2026-06-23 04:30:00,4187.08019,4189.35903,4185.94534,4186.41177
2026-06-23 04:35:00,4186.81427,4187.95544,4186.39065,4187.77899
2026-06-23 04:40:00,4187.72679,4189.90387,4186.67902,4189.71861
2026-06-23 04:45:00,4189.44624,4192.52054,4189.44624,4190.84854
2026-06-23 04:50:00,4191.32777,4192.16903,4190.58794,4190.63191
2026-06-23 04:55:00,4190.67721,4191.2905,4190.23675,4190.89199
2026-06-23 05:00:00,4190.94433,4192.87212,4190.07345,4192.77322
2026-06-23 05:05:00,4192.46403,4192.69632,4191.81757,4192.46262
2026-06-23 05:10:00,4192.12319,4192.69632,4191.2905,4191.33509
2026-06-23 05:15:00,4191.43126,4191.81757,4190.01084,4191.38939
2026-06-23 05:20:00,4191.1633,4191.95666,4187.95544,4188.02481
2026-06-23 05:25:00,4188.23654,4189.12231,4187.74713,4188.7778
2026-06-23 05:30:00,4188.6056,4188.65712,4186.55279,4187.24254
2026-06-23 05:35:00,4187.21165,4190.41234,4187.07868,4190.08699
2026-06-23 05:40:00,4189.35119,4189.35119,4184.62569,4184.81712
2026-06-23 05:45:00,4185.13811,4185.85182,4184.68546,4185.7924
2026-06-23 05:50:00,4185.66332,4187.30917,4184.859,4186.82441
2026-06-23 05:55:00,4186.08571,4192.16903,4186.08571,4191.73515
2026-06-23 06:00:00,4190.82929,4194.279,4190.76356,4192.88926
2026-06-23 06:05:00,4193.31076,4193.31076,4191.27918,4191.48681
2026-06-23 06:10:00,4191.74527,4191.81757,4190.7393,4191.27723
2026-06-23 06:15:00,4191.17628,4191.48408,4190.23675,4191.06622
2026-06-23 06:20:00,4190.34698,4192.15539,4188.22541,4188.53823
2026-06-23 06:25:00,4189.30378,4191.2905,4189.30378,4191.24804
2026-06-23 06:30:00,4191.09824,4191.3336,4190.05585,4191.11777
2026-06-23 06:35:00,4190.72598,4193.44704,4190.72598,4193.19185
2026-06-23 06:40:00,4192.81438,4193.75131,4192.16903,4193.07927
2026-06-23 06:45:00,4192.75913,4193.70514,4190.93919,4191.53069
2026-06-23 06:50:00,4191.46894,4191.83705,4191.2905,4191.42241
2026-06-23 06:55:00,4191.46242,4192.52054,4191.46242,4191.78368
2026-06-23 07:00:00,4192.03092,4192.03092,4191.42479,4191.62587
2026-06-23 07:05:00,4191.53595,4191.81116,4191.46617,4191.59254
2026-06-23 07:10:00,4191.62112,4191.79354,4191.57308,4191.69328
2026-06-23 07:15:00,4191.66133,4191.71787,4191.42704,4191.63776
2026-06-23 07:20:00,4191.54584,4191.67927,4191.41537,4191.6484
2026-06-23 07:25:00,4191.54274,4191.79234,4191.54274,4191.60455
2026-06-23 07:30:00,4191.62449,4191.99329,4191.34829,4191.47392
2026-06-23 07:35:00,4191.67727,4191.8057,4191.11484,4191.72267
2026-06-23 07:40:00,4191.62922,4191.85465,4191.56612,4191.79869
2026-06-23 07:45:00,4191.72799,4191.84523,4191.46617,4191.61285
2026-06-23 07:50:00,4191.6398,4191.80062,4191.55396,4191.65271
2026-06-23 07:55:00,4191.61903,4191.79079,4191.55902,4191.71305
2026-06-23 08:00:00,4191.61903,4194.45493,4190.44134,4193.08473
2026-06-23 08:05:00,4193.68406,4193.68406,4191.58488,4191.75246
2026-06-23 08:10:00,4192.12104,4192.87212,4192.12104,4192.83032
2026-06-23 08:15:00,4192.74056,4192.74424,4191.46617,4192.13979
2026-06-23 08:20:00,4191.96779,4192.52054,4191.7411,4191.91536
2026-06-23 08:25:00,4192.04866,4193.22375,4191.64187,4193.09187
2026-06-23 08:30:00,4192.83751,4194.42356,4192.47789,4193.40329
2026-06-23 08:35:00,4193.75696,4193.75696,4190.93919,4191.79086
2026-06-23 08:40:00,4191.49864,4191.99329,4189.77637,4190.93473
2026-06-23 08:45:00,4190.87649,4191.03415,4188.71322,4188.91358
2026-06-23 08:50:00,4189.27534,4190.06117,4188.48002,4189.05903
2026-06-23 08:55:00,4188.90523,4190.50721,4188.90523,4190.22735
2026-06-23 09:00:00,4189.6501,4193.04793,4189.6501,4191.41154
2026-06-23 09:05:00,4191.61745,4191.80936,4190.23675,4190.94334
2026-06-23 09:10:00,4191.21387,4192.04112,4190.76356,4191.19466
2026-06-23 09:15:00,4191.123,4191.99329,4190.93919,4191.93886
2026-06-23 09:20:00,4191.78886,4192.00324,4190.93919,4190.99251
2026-06-23 09:25:00,4191.07667,4191.46216,4190.41234,4191.3813
2026-06-23 09:30:00,4191.26468,4192.55335,4190.83259,4192.43244
2026-06-23 09:35:00,4192.23953,4194.80683,4191.89558,4194.73356
2026-06-23 09:40:00,4194.6027,4195.10073,4194.45202,4194.98864
2026-06-23 09:45:00,4194.94511,4194.9828,4191.50666,4192.05505
2026-06-23 09:50:00,4192.81637,4192.94279,4187.95544,4188.6135
2026-06-23 09:55:00,4188.51819,4189.53454,4188.30625,4189.17623
2026-06-23 10:00:00,4189.13162,4190.76356,4188.0349,4189.26449
2026-06-23 10:05:00,4190.17221,4190.17221,4184.27549,4184.50476
2026-06-23 10:10:00,4184.91798,4186.0176,4179.37894,4180.40074
2026-06-23 10:15:00,4180.3438,4182.17557,4178.85499,4181.2167
2026-06-23 10:20:00,4181.39256,4184.63089,4179.55362,4179.72836
2026-06-23 10:25:00,4179.72861,4184.97594,4179.58555,4182.5707
2026-06-23 10:30:00,4182.83773,4185.37471,4182.08532,4185.31329
2026-06-23 10:35:00,4185.15913,4185.81269,4183.05028,4185.44201
2026-06-23 10:40:00,4184.44787,4190.29966,4184.44787,4189.06169
2026-06-23 10:45:00,4187.44017,4194.9828,4187.44017,4192.15228
2026-06-23 10:50:00,4192.05572,4193.39959,4190.56676,4191.21157
2026-06-23 10:55:00,4191.70964,4193.57544,4189.56525,4193.44278
2026-06-23 11:00:00,4193.11026,4195.86288,4191.13799,4191.72958
2026-06-23 11:05:00,4192.5242,4193.75131,4186.02704,4193.02651
2026-06-23 11:10:00,4191.64141,4191.64141,4185.67661,4185.79812
2026-06-23 11:15:00,4186.0034,4186.70946,4174.7723,4175.58391
2026-06-23 11:20:00,4177.28036,4179.33343,4171.5197,4178.65554
2026-06-23 11:25:00,4177.61965,4180.69716,4177.61965,4178.21404
2026-06-23 11:30:00,4178.63688,4179.75334,4169.73247,4170.49916
2026-06-23 11:35:00,4171.65555,4171.84401,4161.81122,4162.1604
2026-06-23 11:40:00,4162.99771,4167.27848,4155.53268,4156.11941
2026-06-23 11:45:00,4157.3495,4157.3495,4151.7155,4152.20677
2026-06-23 11:50:00,4153.28705,4157.15341,4151.10004,4156.58606
2026-06-23 11:55:00,4155.79677,4161.63802,4155.79677,4161.46108
2026-06-23 12:00:00,4161.0084,4163.16416,4158.34997,4160.07196
2026-06-23 12:05:00,4159.63492,4160.68714,4151.4447,4151.88548
2026-06-23 12:10:00,4151.96275,4152.65106,4149.37759,4152.07825
2026-06-23 12:15:00,4150.75648,4159.59324,4150.75648,4158.80021
2026-06-23 12:20:00,4157.39951,4160.42603,4157.39951,4158.45467
2026-06-23 12:25:00,4158.88052,4162.85072,4158.88052,4162.44715
2026-06-23 12:30:00,4162.19807,4163.56001,4157.83318,4162.02306
2026-06-23 12:35:00,4160.2583,4160.2583,4156.79428,4158.86263
2026-06-23 12:40:00,4158.50649,4159.58562,4152.30661,4155.41893
2026-06-23 12:45:00,4155.38615,4155.58711,4151.73847,4154.54408
2026-06-23 12:50:00,4154.11887,4155.69362,4153.52168,4155.49434
2026-06-23 12:55:00,4155.33492,4155.38507,4148.18684,4149.14398
2026-06-23 13:00:00,4151.24322,4151.24322,4141.52623,4143.73016
2026-06-23 13:05:00,4142.96722,4142.96722,4140.44386,4141.02588
2026-06-23 13:10:00,4141.21993,4143.1886,4139.80433,4142.90384
2026-06-23 13:15:00,4142.34308,4143.53195,4134.04292,4134.84252
2026-06-23 13:20:00,4136.04591,4136.04591,4131.26461,4133.64517
2026-06-23 13:25:00,4133.38434,4140.01413,4132.56609,4139.67133
2026-06-23 13:30:00,4138.75376,4140.71081,4138.75376,4139.65163
2026-06-23 13:35:00,4139.81159,4140.78617,4135.09529,4135.42077
2026-06-23 13:40:00,4136.0175,4137.82308,4134.79429,4137.39652
2026-06-23 13:45:00,4136.28719,4139.87922,4136.28719,4139.46077
2026-06-23 13:50:00,4138.34561,4141.30878,4138.34561,4141.2486
2026-06-23 13:55:00,4140.98218,4144.27623,4139.69357,4143.99242
2026-06-23 14:00:00,4143.41341,4146.45271,4143.41341,4144.91121
2026-06-23 14:05:00,4145.55568,4145.55568,4143.36027,4144.37474
2026-06-23 14:10:00,4144.31631,4144.40029,4141.98733,4143.05903
2026-06-23 14:15:00,4142.77363,4143.36318,4140.78675,4140.86389
2026-06-23 14:20:00,4140.96989,4141.57819,4138.29411,4139.65285
2026-06-23 14:25:00,4139.12792,4140.44386,4138.38768,4138.58671
2026-06-23 14:30:00,4138.27005,4140.78675,4136.83604,4137.97047
2026-06-23 14:35:00,4137.8059,4139.75824,4135.9914,4137.4762
2026-06-23 14:40:00,4137.82496,4139.72732,4137.53155,4138.29562
2026-06-23 14:45:00,4137.74827,4140.10102,4137.49514,4139.9885
2026-06-23 14:50:00,4139.75475,4139.88488,4135.60823,4135.95601
2026-06-23 14:55:00,4136.67979,4136.67979,4121.21679,4123.33723
2026-06-23 15:00:00,4126.05721,4133.06372,4116.92054,4132.10324
2026-06-23 15:05:00,4129.8661,4137.01804,4129.29515,4130.08508
2026-06-23 15:10:00,4131.47465,4131.47465,4127.08111,4128.41454
2026-06-23 15:15:00,4128.43214,4131.03648,4126.43394,4128.26368
2026-06-23 15:20:00,4127.86557,4129.50116,4127.45584,4127.53031
2026-06-23 15:25:00,4127.79828,4129.80536,4124.7598,4125.10495
2026-06-23 15:30:00,4125.5543,4129.08611,4118.44652,4124.174
2026-06-23 15:35:00,4122.15174,4134.45239,4122.15174,4127.54406
2026-06-23 15:40:00,4127.92059,4130.43046,4121.50188,4125.95508
2026-06-23 15:45:00,4123.52415,4129.15735,4119.46447,4119.69358
2026-06-23 15:50:00,4120.0378,4121.762,4118.3624,4118.47998
2026-06-23 15:55:00,4118.98658,4121.84545,4116.10761,4121.41981
2026-06-23 16:00:00,4120.67585,4127.28548,4120.30748,4121.17492
2026-06-23 16:05:00,4122.17925,4122.69129,4117.93774,4118.13797
2026-06-23 16:10:00,4118.45692,4123.8814,4111.84211,4123.23273
2026-06-23 16:15:00,4121.96835,4125.24236,4121.46724,4122.52843
2026-06-23 16:20:00,4122.83377,4125.34715,4120.04335,4120.87828
2026-06-23 16:25:00,4122.81943,4122.81943,4114.87881,4117.91264
2026-06-23 16:30:00,4117.64621,4120.31314,4116.24269,4120.07677
2026-06-23 16:35:00,4119.61697,4119.61697,4114.21048,4115.92652
2026-06-23 16:40:00,4115.55379,4117.0556,4111.50399,4111.72005
2026-06-23 16:45:00,4111.91825,4117.19912,4109.60594,4110.41834
2026-06-23 16:50:00,4111.55175,4117.76817,4111.55175,4116.80993
2026-06-23 16:55:00,4116.72849,4120.14338,4115.11876,4115.71742
2026-06-23 17:00:00,4116.51058,4117.61385,4112.51851,4117.41966
2026-06-23 17:05:00,4117.1453,4123.88321,4117.1453,4120.98022
2026-06-23 17:10:00,4121.59625,4126.99321,4111.33495,4113.07938
2026-06-23 17:15:00,4114.05494,4117.25955,4114.05494,4115.66943
2026-06-23 17:20:00,4115.83789,4123.37127,4115.05699,4123.00895
2026-06-23 17:25:00,4122.69953,4122.69953,4118.61614,4120.07706
2026-06-23 17:30:00,4119.88272,4121.14938,4115.90385,4116.02172
2026-06-23 17:35:00,4115.91079,4118.10732,4112.23917,4112.57226
2026-06-23 17:40:00,4113.25902,4114.74468,4105.09528,4105.57476
2026-06-23 17:45:00,4106.22997,4108.50582,4104.41635,4105.13871
2026-06-23 17:50:00,4105.6883,4107.62978,4099.91087,4100.11198
2026-06-23 17:55:00,4100.46015,4100.46015,4097.85682,4099.01496
2026-06-23 18:00:00,4099.25886,4099.25886,4094.83641,4094.96063
2026-06-23 18:05:00,4095.0237,4095.67497,4092.15534,4092.35122
2026-06-23 18:10:00,4092.97948,4095.50723,4092.97948,4095.34821
2026-06-23 18:15:00,4094.98368,4098.12356,4092.9928,4097.44997
2026-06-23 18:20:00,4096.35175,4099.40332,4096.35175,4097.38756
2026-06-23 18:25:00,4098.04691,4098.04691,4096.17827,4097.9093
2026-06-23 18:30:00,4097.79824,4101.72272,4096.99628,4101.42089
2026-06-23 18:35:00,4100.84977,4104.9218,4100.71352,4102.11866
2026-06-23 18:40:00,4102.23631,4110.65894,4102.22751,4107.29823
2026-06-23 18:45:00,4107.86496,4109.92297,4102.22751,4102.8026
2026-06-23 18:50:00,4102.70353,4107.34295,4102.70353,4106.91656
2026-06-23 18:55:00,4106.33175,4107.95711,4103.40583,4103.62106
2026-06-23 19:00:00,4103.99602,4107.61963,4103.57421,4107.54354
2026-06-23 19:05:00,4107.27552,4112.34939,4104.9588,4110.42508
2026-06-23 19:10:00,4111.66133,4113.53353,4109.13872,4113.18723
2026-06-23 19:15:00,4112.49358,4113.07224,4108.61558,4110.30043
2026-06-23 19:20:00,4110.59073,4115.22634,4110.59073,4113.84525
2026-06-23 19:25:00,4113.88957,4116.75106,4112.68764,4112.90421
2026-06-23 19:30:00,4113.24826,4115.92377,4112.68764,4115.57649
2026-06-23 19:35:00,4114.97074,4118.81348,4114.97074,4118.51562
2026-06-23 19:40:00,4117.72303,4119.97363,4117.42908,4119.71696
2026-06-23 19:45:00,4118.9368,4118.9368,4116.75106,4116.99633
2026-06-23 19:50:00,4117.06733,4117.42908,4116.58159,4116.64402
2026-06-23 19:55:00,4116.69718,4120.14338,4116.41214,4119.27617
2026-06-23 20:00:00,4119.45816,4131.33747,4112.42872,4130.82516
2026-06-23 20:05:00,4130.05305,4132.2314,4127.96698,4128.22337
2026-06-23 20:10:00,4128.67579,4129.09806,4127.58168,4127.75309
2026-06-23 20:15:00,4128.07983,4131.88993,4128.07983,4129.89254
2026-06-23 20:20:00,4130.13853,4131.79529,4129.30556,4129.7586
2026-06-23 20:25:00,4130.5055,4131.20714,4127.79658,4130.87213
2026-06-23 20:30:00,4130.85929,4131.88993,4129.57929,4131.76099
2026-06-23 20:35:00,4131.45365,4132.19867,4126.94482,4128.64834
2026-06-23 20:40:00,4128.22012,4130.45219,4124.56177,4126.64368
2026-06-23 20:45:00,4126.05451,4127.11515,4123.87757,4124.86675
2026-06-23 20:50:00,4124.6407,4125.23828,4121.91615,4123.59419
2026-06-23 20:55:00,4124.18691,4124.18691,4120.31314,4120.41927
2026-06-23 21:00:00,4120.54946,4120.65271,4117.59862,4119.33413
2026-06-23 21:05:00,4118.96082,4126.94482,4118.96082,4125.55858
2026-06-23 21:10:00,4125.35455,4128.81916,4125.35455,4128.64374
2026-06-23 21:15:00,4128.34038,4128.80377,4125.92318,4126.05766
2026-06-23 21:20:00,4126.18797,4130.6952,4126.18797,4130.49315
2026-06-23 21:25:00,4130.08862,4130.08862,4126.19231,4126.3942
2026-06-23 21:30:00,4126.64452,4128.30781,4125.31741,4125.97243
2026-06-23 21:35:00,4127.40205,4127.40205,4120.056,4124.95449
2026-06-23 21:40:00,4122.8086,4126.60422,4119.63418,4119.94871
2026-06-23 21:45:00,4120.28244,4121.79333,4118.99485,4119.15188
2026-06-23 21:50:00,4119.57802,4123.37127,4119.57802,4123.07625
2026-06-23 21:55:00,4122.30004,4126.51813,4120.65271,4126.119
2026-06-23 22:00:00,4125.04993,4127.14839,4122.52133,4124.36848
2026-06-23 22:05:00,4124.94161,4126.80093,4120.82098,4121.67879
2026-06-23 22:10:00,4123.08642,4123.08642,4114.471,4114.98873
2026-06-23 22:15:00,4115.74996,4117.99729,4112.51851,4115.38138
2026-06-23 22:20:00,4116.03589,4118.95543,4112.68764,4117.80723
2026-06-23 22:25:00,4117.132,4120.54392,4114.71835,4116.74446
2026-06-23 22:30:00,4116.35315,4119.63418,4115.22634,4117.64831
2026-06-23 22:35:00,4117.44354,4121.6339,4117.42908,4121.20325
2026-06-23 22:40:00,4120.40832,4122.18146,4119.77359,4120.29603
2026-06-23 22:45:00,4120.21721,4120.65876,4114.04122,4116.39401
2026-06-23 22:50:00,4114.96809,4120.99233,4114.96809,4119.15685
2026-06-23 22:55:00,4119.82837,4120.65271,4114.09514,4114.5209
2026-06-23 23:00:00,4115.43922,4115.43922,4108.80105,4109.89981
2026-06-23 23:05:00,4110.04223,4118.61614,4110.04223,4117.17868
2026-06-23 23:10:00,4117.04715,4117.04715,4112.44662,4114.10791
2026-06-23 23:15:00,4113.89045,4114.9266,4106.94484,4107.17143
2026-06-23 23:20:00,4107.47016,4115.46266,4105.49574,4114.44262
2026-06-23 23:25:00,4111.91607,4119.37472,4111.91607,4115.19626
2026-06-23 23:30:00,4115.40167,4122.01154,4111.45256,4119.98479
2026-06-23 23:35:00,4119.41351,4124.78772,4118.78578,4119.29101
2026-06-23 23:40:00,4120.24933,4128.81916,4117.18533,4128.37321
2026-06-23 23:45:00,4127.52075,4132.45133,4125.58274,4131.4865
2026-06-23 23:50:00,4130.23764,4139.41551,4129.82843,4139.02492
2026-06-23 23:55:00,4138.20067,4139.07285,4131.25913,4137.04835
2026-06-24 00:00:00,4135.71605,4138.64385,4134.96527,4135.07477
2026-06-24 00:05:00,4135.80708,4140.80993,4135.80708,4137.75866
2026-06-24 00:10:00,4138.55669,4141.81577,4133.42702,4137.80478
2026-06-24 00:15:00,4136.82562,4139.15652,4133.68723,4134.28667
2026-06-24 00:20:00,4134.5869,4141.64423,4134.5869,4139.53279
2026-06-24 00:25:00,4138.88926,4140.89507,4128.64869,4129.08674
2026-06-24 00:30:00,4129.83025,4132.06066,4126.29038,4127.11853
2026-06-24 00:35:00,4128.90542,4129.01645,4124.00908,4124.71097
2026-06-24 00:40:00,4125.65501,4128.13738,4123.03125,4127.82877
2026-06-24 00:45:00,4127.18375,4127.6262,4126.09341,4126.3156
2026-06-24 00:50:00,4126.42574,4129.84224,4124.11026,4129.13023
2026-06-24 00:55:00,4128.88881,4129.29575,4126.94482,4128.97396
2026-06-24 01:00:00,4128.51723,4134.11055,4128.51723,4134.03944
2026-06-24 01:05:00,4133.88172,4136.5138,4125.15723,4126.13773
2026-06-24 01:10:00,4128.12733,4128.12733,4123.71134,4125.94124
2026-06-24 01:15:00,4126.07474,4130.48564,4126.07474,4128.29448
2026-06-24 01:20:00,4129.13157,4129.13157,4124.05147,4124.23502
2026-06-24 01:25:00,4124.59426,4127.45584,4123.49469,4126.96978
2026-06-24 01:30:00,4127.03817,4135.9914,4126.94482,4135.41921
2026-06-24 01:35:00,4134.30883,4136.0884,4132.45184,4135.78155
2026-06-24 01:40:00,4135.37555,4140.95822,4135.37555,4140.8012
2026-06-24 01:45:00,4140.48957,4140.48957,4134.96364,4135.38816
2026-06-24 01:50:00,4136.14604,4137.70275,4134.45007,4135.63672
2026-06-24 01:55:00,4136.0028,4138.38768,4136.0028,4138.3514
2026-06-24 02:00:00,4138.24906,4139.07285,4137.13712,4137.84614
2026-06-24 02:05:00,4137.72933,4137.72933,4133.93964,4134.94427
2026-06-24 02:10:00,4134.70888,4135.9914,4134.35082,4134.52013
2026-06-24 02:15:00,4134.9667,4137.73139,4132.70523,4136.68974
2026-06-24 02:20:00,4135.05146,4139.07285,4135.05146,4137.13627
2026-06-24 02:25:00,4137.03642,4137.03642,4135.9497,4136.63959
2026-06-24 02:30:00,4136.49379,4143.01694,4135.61984,4142.50045
2026-06-24 02:35:00,4141.565,4142.67368,4140.44386,4140.68398
2026-06-24 02:40:00,4141.14461,4142.50207,4139.15325,4141.87871
2026-06-24 02:45:00,4141.18023,4142.7831,4139.58687,4140.39658
2026-06-24 02:50:00,4140.31874,4140.95822,4139.58687,4140.01089
2026-06-24 02:55:00,4140.19275,4140.19275,4131.71921,4132.71109
2026-06-24 03:00:00,4132.6601,4134.45239,4132.06066,4132.1923
2026-06-24 03:05:00,4132.44038,4134.31574,4131.69543,4132.33598
2026-06-24 03:10:00,4133.69496,4140.44386,4130.50172,4139.91692
2026-06-24 03:15:00,4138.85135,4138.90154,4136.16247,4136.97119
2026-06-24 03:20:00,4136.79862,4137.8976,4134.74377,4137.49263
2026-06-24 03:25:00,4136.96228,4136.96228,4130.67606,4132.13752
