entry_time,exit_time,direction,entry,exit,outcome,pips
2026-07-19 03:35:00,2026-07-19 03:40:00,BUY,4012.11829,4011.11829,LOSS,-10.0
2026-07-19 03:45:00,2026-07-19 03:50:00,SELL,4009.00134,4010.00134,LOSS,-10.0
2026-07-19 03:55:00,2026-07-19 04:00:00,BUY,4012.11942,4011.11942,LOSS,-10.0
2026-07-19 04:05:00,2026-07-19 04:10:00,SELL,4009.00044,4010.00044,LOSS,-10.0
2026-07-19 04:15:00,2026-07-19 04:20:00,BUY,4012.12009,4011.12009,LOSS,-10.0
2026-07-19 04:25:00,2026-07-19 04:30:00,SELL,4009.00001,4010.00001,LOSS,-10.0
2026-07-19 04:35:00,2026-07-19 04:40:00,BUY,4012.12028,4011.12028,LOSS,-10.0
2026-07-19 04:45:00,2026-07-19 04:50:00,SELL,4009.00005,4010.00005,LOSS,-10.0
2026-07-19 04:55:00,2026-07-19 05:00:00,BUY,4012.12001,4011.12001,LOSS,-10.0
2026-07-19 05:05:00,2026-07-19 05:10:00,SELL,4009.00056,4010.00056,LOSS,-10.0
2026-07-19 05:15:00,2026-07-19 05:20:00,BUY,4012.11927,4011.11927,LOSS,-10.0
2026-07-19 05:25:00,2026-07-19 05:30:00,SELL,4009.00153,4010.00153,LOSS,-10.0
2026-07-19 05:35:00,2026-07-19 05:40:00,BUY,4012.11807,4011.11807,LOSS,-10.0
2026-07-19 05:45:00,2026-07-19 05:50:00,SELL,4009.00296,4010.00296,LOSS,-10.0
2026-07-19 05:55:00,2026-07-19 06:00:00,BUY,4012.11641,4011.11641,LOSS,-10.0
2026-07-19 06:05:00,2026-07-19 06:10:00,SELL,4009.00483,4010.00483,LOSS,-10.0
2026-07-19 06:25:00,2026-07-19 06:30:00,SELL,4009.00714,4010.00714,LOSS,-10.0
2026-07-19 06:40:00,2026-07-19 06:45:00,SELL,4009.02819,4010.02819,LOSS,-10.0
2026-07-19 06:55:00,2026-07-19 07:00:00,BUY,4012.10888,4011.10888,LOSS,-10.0
2026-07-19 07:15:00,2026-07-19 07:20:00,BUY,4012.10558,4011.10558,LOSS,-10.0
2026-07-19 07:35:00,2026-07-19 07:40:00,BUY,4012.10192,4011.10192,LOSS,-10.0
2026-07-19 07:55:00,2026-07-19 08:00:00,BUY,4012.10467,4011.10467,LOSS,-10.0
2026-07-19 08:10:00,2026-07-19 08:15:00,BUY,4012.11553,4011.11553,LOSS,-10.0
2026-07-19 08:20:00,2026-07-19 08:25:00,SELL,4009.0161,4010.0161,LOSS,-10.0
2026-07-19 08:30:00,2026-07-19 08:35:00,BUY,4012.11842,4011.11842,LOSS,-10.0
2026-07-19 08:40:00,2026-07-19 08:45:00,SELL,4009.0134,4010.0134,LOSS,-10.0
2026-07-19 09:00:00,2026-07-19 09:05:00,SELL,4009.01112,4010.01112,LOSS,-10.0
2026-07-19 09:20:00,2026-07-19 09:25:00,SELL,4009.00928,4010.00928,LOSS,-10.0
2026-07-19 09:30:00,2026-07-19 09:35:00,BUY,4012.1246,4011.1246,LOSS,-10.0
2026-07-19 09:40:00,2026-07-19 09:45:00,SELL,4009.00788,4010.00788,LOSS,-10.0
2026-07-19 09:50:00,2026-07-19 09:55:00,BUY,4012.12577,4011.12577,LOSS,-10.0
2026-07-19 10:00:00,2026-07-19 10:05:00,SELL,4009.00694,4010.00694,LOSS,-10.0
2026-07-19 10:10:00,2026-07-19 10:15:00,BUY,4012.12648,4011.12648,LOSS,-10.0
2026-07-19 10:20:00,2026-07-19 10:25:00,SELL,4009.00646,4010.00646,LOSS,-10.0
2026-07-19 10:30:00,2026-07-19 10:35:00,BUY,4012.12672,4011.12672,LOSS,-10.0
2026-07-19 10:40:00,2026-07-19 10:45:00,SELL,4009.00646,4010.00646,LOSS,-10.0
2026-07-19 10:50:00,2026-07-19 10:55:00,BUY,4012.12649,4011.12649,LOSS,-10.0
2026-07-19 11:00:00,2026-07-19 11:05:00,SELL,4009.00692,4010.00692,LOSS,-10.0
2026-07-19 11:10:00,2026-07-19 11:15:00,BUY,4012.12579,4011.12579,LOSS,-10.0
2026-07-19 11:20:00,2026-07-19 11:25:00,SELL,4009.00785,4010.00785,LOSS,-10.0
2026-07-19 11:30:00,2026-07-19 11:35:00,BUY,4012.12463,4011.12463,LOSS,-10.0
2026-07-19 11:40:00,2026-07-19 11:45:00,SELL,4009.00924,4010.00924,LOSS,-10.0
2026-07-19 11:50:00,2026-07-19 11:55:00,BUY,4012.12302,4011.12302,LOSS,-10.0
2026-07-19 12:00:00,2026-07-19 12:05:00,SELL,4009.01107,4010.01107,LOSS,-10.0
2026-07-19 12:20:00,2026-07-19 12:25:00,SELL,4009.01334,4010.01334,LOSS,-10.0
2026-07-19 12:35:00,2026-07-19 12:40:00,SELL,4009.03505,4010.03505,LOSS,-10.0
2026-07-19 12:50:00,2026-07-19 12:55:00,BUY,4012.1156,4011.1156,LOSS,-10.0
2026-07-19 13:10:00,2026-07-19 13:15:00,BUY,4012.11234,4011.11234,LOSS,-10.0
2026-07-19 13:30:00,2026-07-19 13:35:00,BUY,4012.10871,4011.10871,LOSS,-10.0
2026-07-19 13:50:00,2026-07-19 13:55:00,BUY,4012.10476,4011.10476,LOSS,-10.0
2026-07-19 14:10:00,2026-07-19 14:15:00,BUY,4012.10051,4011.10051,LOSS,-10.0
2026-07-19 14:25:00,2026-07-19 14:30:00,BUY,4012.11837,4011.11837,LOSS,-10.0
2026-07-19 14:35:00,2026-07-19 14:40:00,SELL,4009.01345,4010.01345,LOSS,-10.0
2026-07-19 14:45:00,2026-07-19 14:50:00,BUY,4012.12086,4011.12086,LOSS,-10.0
2026-07-19 14:55:00,2026-07-19 15:00:00,SELL,4009.01117,4010.01117,LOSS,-10.0
2026-07-19 15:05:00,2026-07-19 15:10:00,BUY,4012.12294,4011.12294,LOSS,-10.0
2026-07-19 15:15:00,2026-07-19 15:20:00,SELL,4009.00931,4010.00931,LOSS,-10.0
2026-07-19 15:25:00,2026-07-19 15:30:00,BUY,4012.12457,4011.12457,LOSS,-10.0
2026-07-19 15:35:00,2026-07-19 15:40:00,SELL,4009.0079,4010.0079,LOSS,-10.0
2026-07-19 15:45:00,2026-07-19 15:50:00,BUY,4012.12575,4011.12575,LOSS,-10.0
2026-07-19 15:55:00,2026-07-19 16:00:00,SELL,4009.00695,4010.00695,LOSS,-10.0
2026-07-19 16:05:00,2026-07-19 16:10:00,BUY,4012.12647,4011.12647,LOSS,-10.0
2026-07-19 16:15:00,2026-07-19 16:20:00,SELL,4009.00647,4010.00647,LOSS,-10.0
2026-07-19 16:25:00,2026-07-19 16:30:00,BUY,4012.12672,4011.12672,LOSS,-10.0
2026-07-19 16:35:00,2026-07-19 16:40:00,SELL,4009.00645,4010.00645,LOSS,-10.0
2026-07-19 16:45:00,2026-07-19 16:50:00,BUY,4012.1265,4011.1265,LOSS,-10.0
2026-07-19 16:55:00,2026-07-19 17:00:00,SELL,4009.00691,4010.00691,LOSS,-10.0
2026-07-19 17:05:00,2026-07-19 17:10:00,BUY,4012.12581,4011.12581,LOSS,-10.0
2026-07-19 17:15:00,2026-07-19 17:20:00,SELL,4009.00783,4010.00783,LOSS,-10.0
2026-07-19 17:25:00,2026-07-19 17:30:00,BUY,4012.12466,4011.12466,LOSS,-10.0
2026-07-19 17:35:00,2026-07-19 17:40:00,SELL,4009.00921,4010.00921,LOSS,-10.0
2026-07-19 17:45:00,2026-07-19 17:50:00,BUY,4012.12306,4011.12306,LOSS,-10.0
2026-07-19 17:55:00,2026-07-19 18:00:00,SELL,4009.01103,4010.01103,LOSS,-10.0
2026-07-19 18:05:00,2026-07-19 18:10:00,BUY,4012.12101,4011.12101,LOSS,-10.0
2026-07-19 18:15:00,2026-07-19 18:20:00,SELL,4009.01329,4010.01329,LOSS,-10.0
2026-07-19 18:30:00,2026-07-19 18:35:00,SELL,4009.03514,4010.03514,LOSS,-10.0
2026-07-19 18:45:00,2026-07-19 18:50:00,BUY,4012.11567,4011.11567,LOSS,-10.0
2026-07-19 19:05:00,2026-07-19 19:10:00,BUY,4012.11241,4011.11241,LOSS,-10.0
2026-07-19 19:25:00,2026-07-19 19:30:00,BUY,4012.10879,4011.10879,LOSS,-10.0
2026-07-19 19:45:00,2026-07-19 19:50:00,BUY,4012.10484,4011.10484,LOSS,-10.0
2026-07-19 20:05:00,2026-07-19 20:10:00,BUY,4012.1006,4011.1006,LOSS,-10.0
2026-07-19 20:20:00,2026-07-19 20:25:00,BUY,4012.11831,4011.11831,LOSS,-10.0
2026-07-19 20:30:00,2026-07-19 20:35:00,SELL,4009.01351,4010.01351,LOSS,-10.0
2026-07-19 20:40:00,2026-07-19 20:45:00,BUY,4012.12082,4011.12082,LOSS,-10.0
2026-07-19 20:50:00,2026-07-19 20:55:00,SELL,4009.01121,4010.01121,LOSS,-10.0
2026-07-19 21:00:00,2026-07-19 21:05:00,BUY,4012.1229,4011.1229,LOSS,-10.0
2026-07-19 21:10:00,2026-07-19 21:15:00,SELL,4009.00935,4010.00935,LOSS,-10.0
2026-07-19 21:20:00,2026-07-19 21:25:00,BUY,4012.12454,4011.12454,LOSS,-10.0
2026-07-19 21:30:00,2026-07-19 21:35:00,SELL,4009.00793,4010.00793,LOSS,-10.0
2026-07-19 21:40:00,2026-07-19 21:45:00,BUY,4012.12573,4011.12573,LOSS,-10.0
2026-07-19 21:50:00,2026-07-19 21:55:00,SELL,4009.00697,4010.00697,LOSS,-10.0
2026-07-19 22:00:00,2026-07-19 22:05:00,BUY,4012.12646,4011.12646,LOSS,-10.0
2026-07-19 22:10:00,2026-07-19 22:15:00,SELL,4009.00647,4010.00647,LOSS,-10.0
2026-07-19 22:20:00,2026-07-19 22:25:00,BUY,4012.12672,4011.12672,LOSS,-10.0
2026-07-19 22:30:00,2026-07-19 22:35:00,SELL,4009.00645,4010.00645,LOSS,-10.0
2026-07-19 22:40:00,2026-07-19 22:45:00,BUY,4012.12651,4011.12651,LOSS,-10.0
2026-07-19 22:50:00,2026-07-19 22:55:00,SELL,4009.00689,4010.00689,LOSS,-10.0
2026-07-19 23:00:00,2026-07-19 23:05:00,BUY,4012.12583,4011.12583,LOSS,-10.0
2026-07-19 23:10:00,2026-07-19 23:15:00,SELL,4009.0078,4010.0078,LOSS,-10.0
2026-07-19 23:20:00,2026-07-19 23:25:00,BUY,4012.12469,4011.12469,LOSS,-10.0
2026-07-19 23:30:00,2026-07-19 23:35:00,SELL,4009.00917,4010.00917,LOSS,-10.0
2026-07-19 23:40:00,2026-07-19 23:45:00,BUY,4012.12309,4011.12309,LOSS,-10.0
2026-07-19 23:50:00,2026-07-19 23:55:00,SELL,4009.01099,4010.01099,LOSS,-10.0
2026-07-20 00:00:00,2026-07-20 00:05:00,BUY,4012.12106,4011.12106,LOSS,-10.0
2026-07-20 00:10:00,2026-07-20 00:15:00,SELL,4009.01324,4010.01324,LOSS,-10.0
2026-07-20 00:25:00,2026-07-20 00:30:00,SELL,4009.03523,4010.03523,LOSS,-10.0
2026-07-20 00:40:00,2026-07-20 00:45:00,BUY,4012.11573,4011.11573,LOSS,-10.0
2026-07-20 01:00:00,2026-07-20 01:05:00,BUY,4012.11248,4011.11248,LOSS,-10.0
2026-07-20 01:20:00,2026-07-20 01:25:00,BUY,4012.10887,4011.10887,LOSS,-10.0
2026-07-20 01:40:00,2026-07-20 01:45:00,BUY,4012.10493,4011.10493,LOSS,-10.0
2026-07-20 02:00:00,2026-07-20 02:05:00,BUY,4012.10068,4011.10068,LOSS,-10.0
2026-07-20 02:15:00,2026-07-20 02:20:00,BUY,4012.11826,4011.11826,LOSS,-10.0
2026-07-20 02:25:00,2026-07-20 02:30:00,SELL,4009.01356,4010.01356,LOSS,-10.0
2026-07-20 02:35:00,2026-07-20 02:40:00,BUY,4012.12077,4011.12077,LOSS,-10.0
2026-07-20 02:45:00,2026-07-20 02:50:00,SELL,4009.01125,4010.01125,LOSS,-10.0
2026-07-20 02:55:00,2026-07-20 03:00:00,BUY,4012.12286,4011.12286,LOSS,-10.0
2026-07-20 03:05:00,2026-07-20 03:10:00,SELL,4009.00938,4010.00938,LOSS,-10.0
2026-07-20 03:15:00,2026-07-20 03:20:00,BUY,4012.12451,4011.12451,LOSS,-10.0
2026-07-20 03:25:00,2026-07-20 03:30:00,SELL,4009.00795,4010.00795,LOSS,-10.0
2026-07-20 03:35:00,2026-07-20 03:40:00,BUY,4012.12571,4011.12571,LOSS,-10.0
2026-07-20 03:45:00,2026-07-20 03:50:00,SELL,4009.00698,4010.00698,LOSS,-10.0
2026-07-20 03:55:00,2026-07-20 04:00:00,BUY,4012.12645,4011.12645,LOSS,-10.0
2026-07-20 04:05:00,2026-07-20 04:10:00,SELL,4009.02424,4010.02424,LOSS,-10.0
2026-07-20 05:05:00,2026-07-20 05:10:00,SELL,4009.01743,4010.01743,LOSS,-10.0
2026-07-20 05:40:00,2026-07-20 05:45:00,SELL,4009.03362,4010.03362,LOSS,-10.0
2026-07-20 05:55:00,2026-07-20 06:00:00,BUY,4012.13417,4011.13417,LOSS,-10.0
2026-07-20 06:15:00,2026-07-20 06:20:00,BUY,4012.12849,4011.12849,LOSS,-10.0
2026-07-20 06:25:00,2026-07-20 06:30:00,BUY,4012.14515,4011.14515,LOSS,-10.0
2026-07-20 07:15:00,2026-07-20 07:20:00,BUY,4012.12209,4011.12209,LOSS,-10.0
2026-07-20 07:50:00,2026-07-20 07:55:00,BUY,4012.11561,4011.11561,LOSS,-10.0
2026-07-20 10:25:00,2026-07-20 10:30:00,BUY,4006.16912,4005.16912,LOSS,-10.0
2026-07-20 15:00:00,2026-07-20 15:05:00,SELL,4017.14414,4018.14414,LOSS,-10.0
2026-07-20 17:35:00,2026-07-20 17:40:00,BUY,4016.26924,4017.76924,WIN,15.0
2026-07-20 22:05:00,2026-07-20 22:10:00,SELL,4012.52743,4013.52743,LOSS,-10.0
2026-07-21 01:05:00,2026-07-21 01:10:00,BUY,4013.78079,4012.78079,LOSS,-10.0
2026-07-21 02:40:00,2026-07-21 02:45:00,SELL,4007.82654,4008.82654,LOSS,-10.0
2026-07-21 06:05:00,2026-07-21 06:10:00,SELL,4004.42697,4005.42697,LOSS,-10.0
2026-07-21 06:30:00,2026-07-21 06:35:00,BUY,4010.50253,4009.50253,LOSS,-10.0
2026-07-21 07:05:00,2026-07-21 07:10:00,SELL,4006.78289,4007.78289,LOSS,-10.0
2026-07-21 08:30:00,2026-07-21 08:35:00,BUY,4010.02978,4009.02978,LOSS,-10.0
2026-07-21 09:45:00,2026-07-21 09:50:00,BUY,4009.19381,4008.19381,LOSS,-10.0
2026-07-21 10:05:00,2026-07-21 10:10:00,SELL,4003.17195,4004.17195,LOSS,-10.0
2026-07-21 19:55:00,2026-07-21 20:00:00,BUY,4068.86391,4067.86391,LOSS,-10.0
2026-07-21 20:15:00,2026-07-21 20:20:00,BUY,4069.38488,4068.38488,LOSS,-10.0
2026-07-21 20:55:00,2026-07-21 21:00:00,SELL,4061.41701,4062.41701,LOSS,-10.0
2026-07-22 00:15:00,2026-07-22 00:20:00,BUY,4067.45744,4066.45744,LOSS,-10.0
2026-07-22 04:20:00,2026-07-22 04:25:00,BUY,4080.81672,4079.81672,LOSS,-10.0
2026-07-22 06:50:00,2026-07-22 06:55:00,SELL,4076.68548,4077.68548,LOSS,-10.0
2026-07-22 09:55:00,2026-07-22 10:00:00,SELL,4078.98317,4079.98317,LOSS,-10.0
2026-07-22 15:40:00,2026-07-22 15:45:00,BUY,4133.86093,4132.86093,LOSS,-10.0
2026-07-22 16:25:00,2026-07-22 16:30:00,SELL,4114.85894,4115.85894,LOSS,-10.0
2026-07-22 19:00:00,2026-07-22 19:05:00,BUY,4121.43603,4120.43603,LOSS,-10.0
2026-07-22 19:50:00,2026-07-22 19:55:00,SELL,4113.24646,4114.24646,LOSS,-10.0
2026-07-22 20:20:00,2026-07-22 20:25:00,BUY,4120.44887,4119.44887,LOSS,-10.0
2026-07-22 21:05:00,2026-07-22 21:10:00,SELL,4114.94699,4115.94699,LOSS,-10.0
2026-07-22 21:40:00,2026-07-22 21:45:00,SELL,4112.85235,4113.85235,LOSS,-10.0
2026-07-22 22:55:00,2026-07-22 23:00:00,SELL,4113.22956,4114.22956,LOSS,-10.0
2026-07-22 23:15:00,2026-07-22 23:20:00,BUY,4129.57652,4128.57652,LOSS,-10.0
2026-07-23 02:30:00,2026-07-23 02:35:00,SELL,4145.57251,4146.57251,LOSS,-10.0
2026-07-23 09:50:00,2026-07-23 09:55:00,BUY,4132.16526,4131.16526,LOSS,-10.0
2026-07-23 11:45:00,2026-07-23 11:50:00,SELL,4118.14745,4119.14745,LOSS,-10.0
2026-07-23 13:00:00,2026-07-23 13:05:00,BUY,4128.40483,4127.40483,LOSS,-10.0
2026-07-23 14:45:00,2026-07-23 14:50:00,SELL,4121.15233,4122.15233,LOSS,-10.0
2026-07-23 15:35:00,2026-07-23 15:40:00,BUY,4129.3304,4128.3304,LOSS,-10.0
2026-07-23 16:05:00,2026-07-23 16:10:00,SELL,4121.5303,4122.5303,LOSS,-10.0
2026-07-23 16:15:00,2026-07-23 16:20:00,BUY,4128.12432,4127.12432,LOSS,-10.0
2026-07-23 16:25:00,2026-07-23 16:35:00,SELL,4122.14395,4123.14395,LOSS,-10.0
2026-07-24 05:25:00,2026-07-24 05:30:00,BUY,4049.43644,4048.43644,LOSS,-10.0
2026-07-24 09:05:00,2026-07-24 09:10:00,SELL,4046.51456,4047.51456,LOSS,-10.0
2026-07-24 09:30:00,2026-07-24 09:35:00,BUY,4051.80156,4050.80156,LOSS,-10.0
2026-07-24 09:40:00,2026-07-24 09:45:00,SELL,4046.33709,4047.33709,LOSS,-10.0
2026-07-24 10:45:00,2026-07-24 10:50:00,BUY,4051.22533,4050.22533,LOSS,-10.0
2026-07-24 11:00:00,2026-07-24 11:05:00,SELL,4040.90891,4041.90891,LOSS,-10.0
2026-07-24 16:20:00,2026-07-24 16:25:00,BUY,4037.47994,4036.47994,LOSS,-10.0
2026-07-24 23:50:00,2026-07-24 23:55:00,BUY,4059.91272,4058.91272,LOSS,-10.0
2026-07-25 07:10:00,2026-07-25 07:15:00,BUY,4057.46426,4056.46426,LOSS,-10.0
2026-07-25 11:25:00,2026-07-25 11:30:00,SELL,4054.42172,4055.42172,LOSS,-10.0
2026-07-25 11:45:00,2026-07-25 11:50:00,SELL,4054.42604,4055.42604,LOSS,-10.0
2026-07-25 12:00:00,2026-07-25 12:05:00,SELL,4054.40749,4055.40749,LOSS,-10.0
2026-07-25 12:40:00,2026-07-25 12:45:00,SELL,4054.40293,4055.40293,LOSS,-10.0
2026-07-25 13:00:00,2026-07-25 13:05:00,SELL,4054.4013,4055.4013,LOSS,-10.0
2026-07-25 13:10:00,2026-07-25 13:15:00,BUY,4057.51947,4056.51947,LOSS,-10.0
2026-07-25 13:20:00,2026-07-25 13:25:00,SELL,4054.40014,4055.40014,LOSS,-10.0
2026-07-25 13:30:00,2026-07-25 13:35:00,BUY,4057.5204,4056.5204,LOSS,-10.0
2026-07-25 13:40:00,2026-07-25 13:45:00,SELL,4054.39945,4055.39945,LOSS,-10.0
2026-07-25 13:50:00,2026-07-25 13:55:00,BUY,4057.52085,4056.52085,LOSS,-10.0
2026-07-25 14:00:00,2026-07-25 14:05:00,SELL,4054.39923,4055.39923,LOSS,-10.0
2026-07-25 14:10:00,2026-07-25 14:15:00,BUY,4057.52084,4056.52084,LOSS,-10.0
2026-07-25 14:20:00,2026-07-25 14:25:00,SELL,4054.39948,4055.39948,LOSS,-10.0
2026-07-25 14:30:00,2026-07-25 14:35:00,BUY,4057.52035,4056.52035,LOSS,-10.0
2026-07-25 14:40:00,2026-07-25 14:45:00,SELL,4054.40021,4055.40021,LOSS,-10.0
2026-07-25 14:50:00,2026-07-25 14:55:00,BUY,4057.51938,4056.51938,LOSS,-10.0
2026-07-25 15:00:00,2026-07-25 15:05:00,SELL,4054.40141,4055.40141,LOSS,-10.0
2026-07-25 15:10:00,2026-07-25 15:15:00,BUY,4057.51796,4056.51796,LOSS,-10.0
2026-07-25 15:20:00,2026-07-25 15:25:00,SELL,4054.40306,4055.40306,LOSS,-10.0
2026-07-25 15:30:00,2026-07-25 15:35:00,BUY,4057.51608,4056.51608,LOSS,-10.0
2026-07-25 15:40:00,2026-07-25 15:45:00,SELL,4054.40516,4055.40516,LOSS,-10.0
2026-07-25 16:00:00,2026-07-25 16:05:00,SELL,4054.40768,4055.40768,LOSS,-10.0
2026-07-25 16:15:00,2026-07-25 16:20:00,SELL,4054.42572,4055.42572,LOSS,-10.0
2026-07-25 16:30:00,2026-07-25 16:35:00,BUY,4057.5079,4056.5079,LOSS,-10.0
2026-07-25 17:10:00,2026-07-25 17:15:00,BUY,4057.50054,4056.50054,LOSS,-10.0
2026-07-25 17:30:00,2026-07-25 17:35:00,BUY,4057.49638,4056.49638,LOSS,-10.0
2026-07-25 17:50:00,2026-07-25 17:55:00,BUY,4057.49193,4056.49193,LOSS,-10.0
2026-07-25 18:05:00,2026-07-25 18:10:00,BUY,4057.51389,4056.51389,LOSS,-10.0
2026-07-25 18:15:00,2026-07-25 18:20:00,SELL,4054.40504,4055.40504,LOSS,-10.0
2026-07-25 18:25:00,2026-07-25 18:30:00,BUY,4057.51619,4056.51619,LOSS,-10.0
2026-07-25 18:35:00,2026-07-25 18:40:00,SELL,4054.40296,4055.40296,LOSS,-10.0
2026-07-25 18:45:00,2026-07-25 18:50:00,BUY,4057.51804,4056.51804,LOSS,-10.0
2026-07-25 18:55:00,2026-07-25 19:00:00,SELL,4054.40133,4055.40133,LOSS,-10.0
2026-07-25 19:05:00,2026-07-25 19:10:00,BUY,4057.51944,4056.51944,LOSS,-10.0
2026-07-25 19:15:00,2026-07-25 19:20:00,SELL,4054.40016,4055.40016,LOSS,-10.0
2026-07-25 19:25:00,2026-07-25 19:30:00,BUY,4057.52038,4056.52038,LOSS,-10.0
2026-07-25 19:35:00,2026-07-25 19:40:00,SELL,4054.39946,4055.39946,LOSS,-10.0
2026-07-25 19:45:00,2026-07-25 19:50:00,BUY,4057.52085,4056.52085,LOSS,-10.0
2026-07-25 19:55:00,2026-07-25 20:00:00,SELL,4054.39923,4055.39923,LOSS,-10.0
2026-07-25 20:05:00,2026-07-25 20:10:00,BUY,4057.52084,4056.52084,LOSS,-10.0
2026-07-25 20:15:00,2026-07-25 20:20:00,SELL,4054.39947,4055.39947,LOSS,-10.0
2026-07-25 20:25:00,2026-07-25 20:30:00,BUY,4057.52036,4056.52036,LOSS,-10.0
2026-07-25 20:35:00,2026-07-25 20:40:00,SELL,4054.38718,4055.38718,LOSS,-10.0
2026-07-25 20:45:00,2026-07-25 20:50:00,BUY,4057.50614,4056.50614,LOSS,-10.0
2026-07-25 20:55:00,2026-07-25 21:00:00,SELL,4054.38835,4055.38835,LOSS,-10.0
2026-07-25 21:05:00,2026-07-25 21:10:00,BUY,4057.50468,4056.50468,LOSS,-10.0
2026-07-25 21:15:00,2026-07-25 21:20:00,SELL,4054.39329,4055.39329,LOSS,-10.0
2026-07-25 21:25:00,2026-07-25 21:30:00,BUY,4057.50112,4056.50112,LOSS,-10.0
2026-07-25 21:35:00,2026-07-25 21:40:00,SELL,4054.3971,4055.3971,LOSS,-10.0
2026-07-25 21:45:00,2026-07-25 21:50:00,BUY,4057.50536,4056.50536,LOSS,-10.0
2026-07-25 21:55:00,2026-07-25 22:00:00,SELL,4054.39966,4055.39966,LOSS,-10.0
2026-07-25 22:05:00,2026-07-25 22:10:00,BUY,4057.50259,4056.50259,LOSS,-10.0
2026-07-25 23:05:00,2026-07-25 23:10:00,BUY,4057.49203,4056.49203,LOSS,-10.0
2026-07-25 23:25:00,2026-07-25 23:30:00,BUY,4057.48784,4056.48784,LOSS,-10.0
2026-07-25 23:45:00,2026-07-25 23:50:00,BUY,4057.48337,4056.48337,LOSS,-10.0
2026-07-26 00:00:00,2026-07-26 00:05:00,BUY,4057.50585,4056.50585,LOSS,-10.0
2026-07-26 00:10:00,2026-07-26 00:15:00,SELL,4054.39665,4055.39665,LOSS,-10.0
2026-07-26 00:20:00,2026-07-26 00:25:00,BUY,4057.50811,4056.50811,LOSS,-10.0
2026-07-26 00:30:00,2026-07-26 00:35:00,SELL,4054.3946,4055.3946,LOSS,-10.0
2026-07-26 00:40:00,2026-07-26 00:45:00,BUY,4057.50993,4056.50993,LOSS,-10.0
2026-07-26 00:50:00,2026-07-26 00:55:00,SELL,4054.39301,4055.39301,LOSS,-10.0
2026-07-26 01:00:00,2026-07-26 01:05:00,BUY,4057.5113,4056.5113,LOSS,-10.0
2026-07-26 01:10:00,2026-07-26 01:15:00,SELL,4054.39187,4055.39187,LOSS,-10.0
2026-07-26 01:20:00,2026-07-26 01:25:00,BUY,4057.51221,4056.51221,LOSS,-10.0
2026-07-26 01:30:00,2026-07-26 01:35:00,SELL,4054.3912,4055.3912,LOSS,-10.0
2026-07-26 01:40:00,2026-07-26 01:45:00,BUY,4057.51264,4056.51264,LOSS,-10.0
2026-07-26 01:50:00,2026-07-26 01:55:00,SELL,4054.391,4055.391,LOSS,-10.0
2026-07-26 02:00:00,2026-07-26 02:05:00,BUY,4057.5126,4056.5126,LOSS,-10.0
2026-07-26 02:10:00,2026-07-26 02:15:00,SELL,4054.39128,4055.39128,LOSS,-10.0
2026-07-26 02:20:00,2026-07-26 02:25:00,BUY,4057.51208,4056.51208,LOSS,-10.0
2026-07-26 02:30:00,2026-07-26 02:35:00,SELL,4054.39204,4055.39204,LOSS,-10.0
2026-07-26 02:40:00,2026-07-26 02:45:00,BUY,4057.5111,4056.5111,LOSS,-10.0
2026-07-26 02:50:00,2026-07-26 02:55:00,SELL,4054.39325,4055.39325,LOSS,-10.0
2026-07-26 03:00:00,2026-07-26 03:05:00,BUY,4057.50965,4056.50965,LOSS,-10.0
2026-07-26 03:10:00,2026-07-26 03:15:00,SELL,4054.39493,4055.39493,LOSS,-10.0
2026-07-26 03:20:00,2026-07-26 03:25:00,BUY,4057.50775,4056.50775,LOSS,-10.0
2026-07-26 03:30:00,2026-07-26 03:35:00,SELL,4054.39705,4055.39705,LOSS,-10.0
2026-07-26 03:50:00,2026-07-26 03:55:00,SELL,4054.3996,4055.3996,LOSS,-10.0
2026-07-26 04:05:00,2026-07-26 04:10:00,SELL,4054.41727,4055.41727,LOSS,-10.0
2026-07-26 04:20:00,2026-07-26 04:25:00,BUY,4057.4995,4056.4995,LOSS,-10.0
2026-07-26 05:00:00,2026-07-26 05:05:00,BUY,4057.49211,4056.49211,LOSS,-10.0
2026-07-26 05:20:00,2026-07-26 05:25:00,BUY,4057.48793,4056.48793,LOSS,-10.0
2026-07-26 05:40:00,2026-07-26 05:45:00,BUY,4057.48346,4056.48346,LOSS,-10.0
2026-07-26 05:55:00,2026-07-26 06:00:00,BUY,4057.5058,4056.5058,LOSS,-10.0
2026-07-26 06:05:00,2026-07-26 06:10:00,SELL,4054.3967,4055.3967,LOSS,-10.0
2026-07-26 06:15:00,2026-07-26 06:20:00,BUY,4057.50807,4056.50807,LOSS,-10.0
2026-07-26 06:25:00,2026-07-26 06:30:00,SELL,4054.39464,4055.39464,LOSS,-10.0
2026-07-26 06:35:00,2026-07-26 06:40:00,BUY,4057.5099,4056.5099,LOSS,-10.0
2026-07-26 06:45:00,2026-07-26 06:50:00,SELL,4054.39304,4055.39304,LOSS,-10.0
2026-07-26 06:55:00,2026-07-26 07:00:00,BUY,4057.51128,4056.51128,LOSS,-10.0
2026-07-26 07:05:00,2026-07-26 07:10:00,SELL,4054.39189,4055.39189,LOSS,-10.0
2026-07-26 07:15:00,2026-07-26 07:20:00,BUY,4057.51219,4056.51219,LOSS,-10.0
